id,income
53723,33984.273
53724,23922.395
53725,24230.785
53726,24427.11
53727,28513.09
53728,30096.855
53729,34932.56
53730,25918.652
53731,28342.514
53732,21055.404
53733,45703.773
53734,21240.152
53735,31250.715
53736,36700.273
53737,34948.13
53738,75412.49
53739,21397.46
53740,39344.887
53741,25751.738
53742,28829.867
53743,51589.89
53744,85181.016
53745,16634.398
53746,19374.848
53747,31826.615
53748,18648.336
53749,26451.535
53750,27454.36
53751,38043.992
53752,20338.438
53753,24791.219
53754,26409.24
53755,14890.725
53756,41468.234
53757,24103.543
53758,13147.582
53759,32067.924
53760,36371.055
53761,21803.145
53762,33808.53
53763,32807.855
53764,13664.936
53765,34036.1
53766,23983.914
53767,31104.562
53768,17777.941
53769,26188.566
53770,23381.066
53771,33658.1
53772,26206.875
53773,62245.094
53774,35394.766
53775,32399.348
53776,40299.17
53777,19443.102
53778,24579.668
53779,30624.086
53780,27278.99
53781,20506.23
53782,30014.748
53783,34775.23
53784,16258.492
53785,36002.477
53786,25382.66
53787,21484.855
53788,40150.895
53789,29130.922
53790,48259.953
53791,23632.441
53792,31554.629
53793,105600.44
53794,68288.55
53795,98486.81
53796,19474.1
53797,27381.51
53798,17456.582
53799,27523.717
53800,24752.977
53801,21665.146
53802,34506.402
53803,38862.625
53804,35500.082
53805,27173.441
53806,35928.883
53807,34550.56
53808,26099.787
53809,26812.107
53810,54935.375
53811,13368.029
53812,33386.47
53813,26409.24
53814,31989.203
53815,23320.11
53816,22952.016
53817,42627.57
53818,61915.52
53819,29349.398
53820,41196.81
53821,31938.77
53822,28341.795
53823,19977.016
53824,21120.982
53825,28025.982
53826,18935.768
53827,21120.982
53828,24175.732
53829,23900.535
53830,21308.84
53831,22938.201
53832,21120.982
53833,27431.25
53834,18470.121
53835,28006.242
53836,26723.887
53837,43957.4
53838,40829.586
53839,34212.832
53840,27159.191
53841,20473.996
53842,32723.043
53843,30990.547
53844,30833.674
53845,21982.633
53846,35920.78
53847,20972.402
53848,35299.46
53849,43152.07
53850,25461.75
53851,23838.39
53852,26513.754
53853,19434.941
53854,40064.992
53855,26595.664
53856,34031.72
53857,30891.896
53858,27391.902
53859,91626.72
53860,21598.38
53861,27469.18
53862,28483.395
53863,31997.951
53864,24272.418
53865,67608.5
53866,23029.285
53867,21092.79
53868,18391.652
53869,39888.707
53870,23883.297
53871,20190.977
53872,106601.11
53873,12225.045
53874,37147.055
53875,19665.684
53876,30600.441
53877,69734.484
53878,24044.754
53879,37910.38
53880,33495.223
53881,30958.691
53882,21158.572
53883,26409.24
53884,81515.56
53885,24389.605
53886,21771.258
53887,22811.172
53888,25640.258
53889,41977.605
53890,18534.883
53891,26002.93
53892,35938.914
53893,35642.57
53894,38024.05
53895,25638.895
53896,31003.078
53897,21681.033
53898,119619.766
53899,41290.59
53900,47029.406
53901,23037.684
53902,20716.72
53903,22888.117
53904,20702.328
53905,28117.82
53906,25870.156
53907,25669.848
53908,18979.934
53909,39331.906
53910,30504.879
53911,23663.09
53912,24323.027
53913,24362.3
53914,24269.97
53915,28817.365
53916,20329.463
53917,43645.742
53918,26616.568
53919,15489.81
53920,24290.094
53921,35870.938
53922,29507.285
53923,33754.48
53924,29057.379
53925,30069.84
53926,32267.941
53927,23498.25
53928,29612.953
53929,21313.613
53930,26142.38
53931,27743.037
53932,39580.688
53933,66463.7
53934,23698.527
53935,23915.707
53936,24546.848
53937,75374.81
53938,23640.566
53939,48666.53
53940,22253.857
53941,36253.58
53942,22978.38
53943,27273.133
53944,19241.645
53945,23954.664
53946,24602.715
53947,30513.281
53948,32989.77
53949,29354.564
53950,27230.764
53951,26521.795
53952,24718.385
53953,25063.477
53954,28960.373
53955,13380.783
53956,43380.273
53957,29391.666
53958,50012.902
53959,32976.03
53960,37436.605
53961,26529.072
53962,29525.434
53963,22019.496
53964,27091.174
53965,89619.41
53966,26590.527
53967,52227.164
53968,19905.107
53969,24335.02
53970,21775.316
53971,28985.598
53972,38369.67
53973,60913.547
53974,47287.57
53975,25898.158
53976,30629.527
53977,35487.242
53978,48018.617
53979,31231.26
53980,37751.11
53981,19720.145
53982,21920.0
53983,30113.984
53984,21970.5
53985,24450.902
53986,20738.506
53987,24362.3
53988,25774.898
53989,38780.64
53990,26292.082
53991,23868.0
53992,18389.254
53993,28153.326
53994,28170.467
53995,47466.773
53996,28426.299
53997,24641.562
53998,47660.96
53999,18038.762
54000,22956.584
54001,24407.143
54002,13977.967
54003,24027.8
54004,24362.3
54005,25738.34
54006,45280.906
54007,32785.156
54008,17444.48
54009,77307.48
54010,63976.477
54011,22967.367
54012,43107.715
54013,22050.787
54014,121698.64
54015,42259.703
54016,21217.129
54017,50791.93
54018,28670.982
54019,27318.297
54020,45111.836
54021,31880.898
54022,14934.059
54023,41731.95
54024,22513.305
54025,35816.555
54026,39590.22
54027,30135.023
54028,19528.629
54029,25184.936
54030,21803.145
54031,23599.363
54032,23817.148
54033,25165.521
54034,24390.828
54035,32903.21
54036,24349.395
54037,53436.625
54038,71550.15
54039,31209.941
54040,28802.934
54041,21541.031
54042,24203.648
54043,68056.125
54044,26297.422
54045,13084.119
54046,69893.4
54047,35136.52
54048,39792.094
54049,53613.188
54050,90685.93
54051,16315.387
54052,23244.336
54053,34610.223
54054,19486.762
54055,19365.156
54056,51308.297
54057,21499.613
54058,35846.336
54059,30874.023
54060,24256.723
54061,26212.756
54062,25789.875
54063,25781.592
54064,21728.55
54065,27024.488
54066,33592.32
54067,20889.508
54068,25957.633
54069,22589.766
54070,26150.969
54071,26689.545
54072,34036.02
54073,40397.832
54074,21429.16
54075,121371.61
54076,27667.152
54077,25347.074
54078,31828.297
54079,34063.168
54080,51001.84
54081,27535.902
54082,104475.61
54083,38733.984
54084,40943.703
54085,36627.527
54086,20369.668
54087,16960.436
54088,94448.31
54089,37728.33
54090,24055.242
54091,21974.867
54092,24962.78
54093,21340.18
54094,28689.785
54095,32244.322
54096,28123.88
54097,15093.013
54098,18558.793
54099,21697.59
54100,41850.336
54101,82676.53
54102,22096.719
54103,36622.266
54104,26643.52
54105,13996.428
54106,21994.268
54107,21927.5
54108,25970.863
54109,20541.91
54110,76694.92
54111,29148.168
54112,32364.426
54113,52368.812
54114,18981.26
54115,30127.246
54116,23918.68
54117,23747.973
54118,88249.71
54119,88788.41
54120,64262.133
54121,17796.877
54122,19179.031
54123,25117.291
54124,24051.096
54125,21120.982
54126,20851.62
54127,48999.89
54128,20387.24
54129,37247.46
54130,57053.82
54131,40598.703
54132,24006.682
54133,44604.355
54134,25390.945
54135,60614.72
54136,30453.65
54137,22088.072
54138,26589.535
54139,25893.312
54140,20318.531
54141,23346.55
54142,26815.223
54143,25064.684
54144,24385.355
54145,28294.473
54146,41599.062
54147,75063.37
54148,57952.742
54149,25928.506
54150,35197.78
54151,51485.992
54152,15041.043
54153,22738.094
54154,37861.438
54155,26306.451
54156,26409.24
54157,27561.764
54158,22789.5
54159,40712.21
54160,133863.34
54161,45976.21
54162,32989.77
54163,33113.516
54164,23035.88
54165,18698.107
54166,22876.504
54167,21274.678
54168,26750.701
54169,27612.92
54170,40363.383
54171,44312.973
54172,12587.495
54173,68845.39
54174,31260.316
54175,96328.87
54176,29057.379
54177,36506.97
54178,22315.52
54179,22489.598
54180,108091.44
54181,41167.46
54182,23216.504
54183,30791.066
54184,42389.453
54185,49803.387
54186,41074.29
54187,45172.01
54188,25396.11
54189,30031.025
54190,29459.828
54191,31755.645
54192,51366.094
54193,36093.527
54194,33365.625
54195,48456.66
54196,30493.574
54197,34448.305
54198,22981.55
54199,55920.016
54200,92115.63
54201,18103.64
54202,32989.77
54203,47362.93
54204,21132.893
54205,20376.898
54206,19277.637
54207,118934.016
54208,19819.09
54209,25400.26
54210,27894.316
54211,42829.227
54212,21911.48
54213,36335.492
54214,21090.785
54215,24519.5
54216,43618.285
54217,65121.54
54218,26154.215
54219,22132.895
54220,20734.824
54221,20804.62
54222,31847.148
54223,22912.328
54224,19997.793
54225,47073.543
54226,67960.3
54227,43191.29
54228,26414.473
54229,43925.72
54230,34553.28
54231,24550.957
54232,46446.797
54233,26409.24
54234,18840.705
54235,13562.751
54236,23492.686
54237,70229.34
54238,25001.771
54239,12842.965
54240,30354.64
54241,34108.086
54242,26449.889
54243,72942.91
54244,29500.0
54245,35203.477
54246,20434.43
54247,22301.885
54248,44362.61
54249,24046.57
54250,17656.04
54251,46902.867
54252,55222.95
54253,30047.71
54254,18273.68
54255,33151.35
54256,34294.855
54257,51778.867
54258,27706.566
54259,15093.013
54260,26264.514
54261,48996.59
54262,26828.82
54263,14877.131
54264,36608.29
54265,25801.617
54266,24080.543
54267,21436.5
54268,40944.66
54269,23802.605
54270,19674.758
54271,47157.32
54272,73982.016
54273,21803.145
54274,35377.66
54275,83395.8
54276,22088.072
54277,25665.977
54278,32869.65
54279,35692.188
54280,77151.97
54281,68694.69
54282,22585.484
54283,19973.756
54284,95734.93
54285,25884.562
54286,34437.39
54287,33320.21
54288,96812.3
54289,22729.41
54290,34760.42
54291,15075.311
54292,32873.637
54293,22272.617
54294,39982.57
54295,20065.652
54296,29104.18
54297,37910.38
54298,31565.5
54299,24452.39
54300,36679.605
54301,72485.85
54302,27006.633
54303,24777.104
54304,22875.77
54305,26371.367
54306,23724.357
54307,24301.578
54308,72743.72
54309,102319.3
54310,20729.941
54311,28811.332
54312,44963.633
54313,31610.422
54314,18907.318
54315,19557.182
54316,30468.863
54317,25658.172
54318,34075.934
54319,23888.357
54320,21502.316
54321,38842.39
54322,20240.922
54323,23679.414
54324,17750.166
54325,28943.432
54326,31284.637
54327,22088.072
54328,30683.328
54329,21760.77
54330,31260.316
54331,29399.236
54332,18241.873
54333,13292.797
54334,32726.828
54335,51013.043
54336,26627.105
54337,22358.314
54338,31727.357
54339,19433.172
54340,27771.312
54341,26925.23
54342,15900.7295
54343,80804.53
54344,21571.133
54345,33545.375
54346,30023.422
54347,22652.773
54348,22049.52
54349,25344.37
54350,31416.346
54351,40624.312
54352,28553.729
54353,33322.453
54354,35773.64
54355,23292.773
54356,34827.93
54357,50846.93
54358,24385.355
54359,23988.766
54360,34973.582
54361,27468.807
54362,30213.654
54363,68698.47
54364,23372.219
54365,22860.559
54366,21590.688
54367,44471.188
54368,18968.914
54369,20092.64
54370,26010.223
54371,24310.934
54372,40340.445
54373,24382.42
54374,24385.355
54375,41412.43
54376,34752.617
54377,37161.426
54378,35527.758
54379,37200.96
54380,27571.0
54381,37752.516
54382,21513.8
54383,44194.863
54384,30057.207
54385,24948.875
54386,20814.516
54387,36072.37
54388,24851.436
54389,70493.53
54390,31214.098
54391,23413.355
54392,27572.494
54393,13904.6875
54394,20214.32
54395,21213.75
54396,20399.004
54397,17373.637
54398,89844.03
54399,48638.42
54400,28470.28
54401,18785.336
54402,18318.504
54403,26409.24
54404,24379.7
54405,30719.176
54406,48523.93
54407,40005.254
54408,43796.176
54409,23522.242
54410,23864.742
54411,68926.94
54412,25762.29
54413,20173.035
54414,27332.867
54415,25311.188
54416,23868.012
54417,25899.77
54418,37245.93
54419,76285.56
54420,35128.418
54421,26409.24
54422,23947.367
54423,82769.516
54424,14111.354
54425,24292.672
54426,27357.266
54427,26036.258
54428,26409.24
54429,48529.016
54430,18649.176
54431,47236.543
54432,34607.223
54433,42098.69
54434,22065.79
54435,26409.24
54436,27107.963
54437,99556.06
54438,32930.43
54439,26488.24
54440,24568.61
54441,41042.555
54442,16473.277
54443,49362.734
54444,27270.504
54445,29360.06
54446,27378.363
54447,76620.55
54448,30885.756
54449,44353.297
54450,28282.896
54451,20519.004
54452,33542.156
54453,30209.36
54454,48883.336
54455,21120.982
54456,31369.371
54457,43148.203
54458,24059.406
54459,18931.572
54460,27584.176
54461,29270.418
54462,79495.266
54463,31212.8
54464,50093.05
54465,34566.164
54466,40459.25
54467,17081.959
54468,24395.117
54469,27360.566
54470,32851.008
54471,36981.047
54472,28233.646
54473,13262.718
54474,22679.504
54475,27571.0
54476,45603.21
54477,34858.684
54478,26278.332
54479,95690.375
54480,34963.57
54481,95062.92
54482,28779.87
54483,21289.771
54484,24405.242
54485,26015.293
54486,12632.011
54487,31317.418
54488,32644.762
54489,33148.043
54490,21952.043
54491,30006.307
54492,25924.434
54493,13292.797
54494,58384.67
54495,46849.03
54496,26668.082
54497,51594.0
54498,40067.125
54499,90710.72
54500,36917.957
54501,27888.15
54502,22920.111
54503,20548.61
54504,25339.168
54505,25495.17
54506,23527.4
54507,35791.66
54508,27571.0
54509,23502.105
54510,37135.97
54511,24148.764
54512,33147.63
54513,22459.326
54514,21803.145
54515,39014.523
54516,40487.137
54517,42230.797
54518,42299.6
54519,34549.156
54520,28799.773
54521,25669.848
54522,22838.158
54523,40064.957
54524,25648.414
54525,25676.686
54526,53284.72
54527,30163.238
54528,16992.793
54529,54691.453
54530,22296.86
54531,57244.367
54532,46686.555
54533,18643.688
54534,18636.79
54535,18555.64
54536,19753.93
54537,26027.568
54538,36864.16
54539,53692.426
54540,31247.668
54541,27078.129
54542,24194.219
54543,19227.693
54544,38219.727
54545,51082.8
54546,24531.984
54547,31209.273
54548,28463.469
54549,31764.49
54550,24791.484
54551,20317.09
54552,50988.363
54553,27311.758
54554,21412.168
54555,26433.873
54556,61794.08
54557,23513.453
54558,26181.957
54559,49688.203
54560,17303.707
54561,34062.16
54562,36636.6
54563,34136.75
54564,22587.012
54565,20203.77
54566,31387.902
54567,18382.21
54568,27971.504
54569,30131.824
54570,43618.02
54571,24916.855
54572,23646.254
54573,18081.58
54574,20995.146
54575,21021.654
54576,30194.521
54577,22449.27
54578,19743.018
54579,21314.71
54580,24291.977
54581,19874.738
54582,24092.992
54583,25665.809
54584,19686.275
54585,22768.895
54586,32135.537
54587,46817.52
54588,39578.117
54589,32779.004
54590,25700.182
54591,26409.24
54592,54195.023
54593,19907.72
54594,32859.83
54595,42596.434
54596,20811.373
54597,20774.014
54598,26409.24
54599,26409.24
54600,59821.875
54601,26409.24
54602,24362.3
54603,20169.375
54604,77723.266
54605,27571.0
54606,32218.578
54607,23595.418
54608,17308.135
54609,37654.414
54610,25753.01
54611,20322.475
54612,23199.467
54613,34361.137
54614,32989.77
54615,18255.771
54616,41629.945
54617,48433.19
54618,76714.375
54619,24159.492
54620,25669.848
54621,29057.379
54622,32215.559
54623,29655.074
54624,27584.303
54625,53752.574
54626,39564.594
54627,54049.21
54628,36180.87
54629,45040.863
54630,18489.95
54631,40836.324
54632,76262.766
54633,19347.625
54634,23899.121
54635,32865.37
54636,23771.887
54637,44252.023
54638,27549.512
54639,26798.27
54640,24950.066
54641,22333.455
54642,76202.56
54643,16962.586
54644,28321.193
54645,28693.17
54646,69612.7
54647,24485.54
54648,32790.07
54649,26063.812
54650,24385.355
54651,27778.5
54652,32989.77
54653,130814.68
54654,20399.188
54655,31148.43
54656,21533.691
54657,14534.906
54658,24362.3
54659,31260.316
54660,38322.11
54661,28935.637
54662,22478.453
54663,39924.25
54664,21158.115
54665,29417.023
54666,43808.117
54667,26928.645
54668,25937.21
54669,16158.289
54670,17178.621
54671,30761.074
54672,35153.14
54673,56555.664
54674,49561.223
54675,69881.86
54676,32037.486
54677,23163.959
54678,24398.637
54679,39668.977
54680,27571.0
54681,22736.273
54682,22122.96
54683,22348.086
54684,36539.07
54685,19484.193
54686,29836.77
54687,17814.152
54688,20193.861
54689,31550.8
54690,27771.85
54691,31976.465
54692,31114.898
54693,23696.047
54694,14828.095
54695,76533.58
54696,24744.863
54697,39216.22
54698,26399.402
54699,49239.758
54700,33494.15
54701,26489.92
54702,47629.49
54703,28593.023
54704,114618.51
54705,39616.953
54706,20418.078
54707,23196.174
54708,21892.89
54709,29535.824
54710,80382.43
54711,30348.82
54712,14961.232
54713,31965.957
54714,49904.08
54715,23858.357
54716,17537.682
54717,21013.844
54718,27206.566
54719,46730.83
54720,27265.031
54721,26879.248
54722,20071.855
54723,24762.402
54724,22020.635
54725,30440.145
54726,30421.043
54727,34302.36
54728,29701.23
54729,25522.33
54730,26867.043
54731,22613.941
54732,30859.5
54733,19827.543
54734,20626.008
54735,25725.771
54736,42545.086
54737,24386.486
54738,31235.576
54739,31622.86
54740,26925.05
54741,26102.934
54742,42003.926
54743,27473.25
54744,40810.383
54745,29914.385
54746,21120.982
54747,27839.184
54748,25018.07
54749,29566.129
54750,33888.367
54751,90337.35
54752,32989.77
54753,19308.81
54754,24905.63
54755,26584.736
54756,19416.191
54757,21614.617
54758,28610.865
54759,36918.22
54760,25915.727
54761,23529.354
54762,26857.129
54763,22629.82
54764,21588.559
54765,13147.582
54766,33092.64
54767,30372.473
54768,25779.605
54769,25669.848
54770,69816.65
54771,63377.63
54772,30480.84
54773,63500.46
54774,49043.945
54775,26922.809
54776,18625.676
54777,21695.35
54778,117923.39
54779,49999.703
54780,50661.758
54781,27147.678
54782,25185.414
54783,23461.969
54784,50793.793
54785,30895.764
54786,25992.262
54787,21866.41
54788,89581.42
54789,29057.379
54790,28218.438
54791,18990.273
54792,21677.633
54793,19461.484
54794,32804.875
54795,29117.703
54796,26380.906
54797,25553.023
54798,25281.297
54799,54677.58
54800,24316.191
54801,55279.29
54802,31514.338
54803,27936.13
54804,27140.918
54805,23535.27
54806,29057.379
54807,27515.402
54808,20407.418
54809,26265.86
54810,45188.094
54811,70346.65
54812,22586.125
54813,17242.629
54814,31719.145
54815,19408.074
54816,35809.133
54817,28976.541
54818,26443.602
54819,27850.459
54820,22059.262
54821,23260.912
54822,21803.145
54823,25277.65
54824,33380.867
54825,29092.785
54826,32455.582
54827,22703.195
54828,29057.379
54829,27777.156
54830,22262.191
54831,102426.67
54832,29049.383
54833,22936.504
54834,26409.24
54835,19916.65
54836,12334.64
54837,33305.086
54838,46037.375
54839,33854.934
54840,76270.66
54841,26695.992
54842,40762.414
54843,24362.3
54844,33077.633
54845,33411.535
54846,39945.28
54847,21507.46
54848,18882.115
54849,24362.3
54850,27056.32
54851,29166.46
54852,36568.195
54853,23990.2
54854,30869.2
54855,31260.316
54856,29726.148
54857,41061.29
54858,33630.766
54859,28672.074
54860,30071.316
54861,32658.168
54862,21218.562
54863,73819.69
54864,62705.035
54865,27224.676
54866,31003.672
54867,22464.352
54868,61497.523
54869,23362.809
54870,19318.207
54871,28794.979
54872,35187.36
54873,34599.28
54874,24553.316
54875,22412.436
54876,64990.195
54877,47620.906
54878,26409.24
54879,27024.824
54880,31495.344
54881,40326.18
54882,24441.055
54883,22510.46
54884,58681.867
54885,65200.25
54886,17719.297
54887,27336.188
54888,20068.11
54889,36327.03
54890,28294.316
54891,26382.664
54892,38975.598
54893,51223.1
54894,24640.676
54895,24153.562
54896,22088.072
54897,27121.72
54898,29412.984
54899,24159.152
54900,15962.201
54901,29438.785
54902,22349.238
54903,21496.395
54904,81413.24
54905,33184.91
54906,60350.164
54907,19930.094
54908,25712.676
54909,22858.537
54910,17789.496
54911,97670.516
54912,46561.883
54913,72455.63
54914,37005.113
54915,29910.086
54916,41092.633
54917,24060.777
54918,27113.926
54919,36945.586
54920,49571.906
54921,22710.855
54922,38707.945
54923,25294.625
54924,31734.314
54925,31862.105
54926,13158.577
54927,15076.947
54928,27003.02
54929,27964.557
54930,25684.922
54931,25341.48
54932,35582.836
54933,24686.502
54934,26646.184
54935,26133.36
54936,22176.383
54937,39671.4
54938,40470.727
54939,28799.215
54940,31037.799
54941,28915.625
54942,24393.432
54943,34324.17
54944,70651.9
54945,33623.34
54946,19685.414
54947,23542.168
54948,84362.42
54949,24098.988
54950,58171.85
54951,30483.828
54952,13197.957
54953,27895.828
54954,18492.309
54955,33540.992
54956,27571.0
54957,19004.77
54958,21942.02
54959,33492.574
54960,30215.697
54961,27957.285
54962,27437.5
54963,37910.38
54964,32176.46
54965,26026.27
54966,57109.79
54967,13858.598
54968,49032.79
54969,38610.98
54970,19481.645
54971,36576.734
54972,25014.176
54973,24346.246
54974,19257.52
54975,15692.816
54976,23899.518
54977,25230.598
54978,20794.266
54979,45910.168
54980,48914.953
54981,36653.523
54982,36476.742
54983,33404.184
54984,49963.12
54985,30219.375
54986,22139.918
54987,54167.203
54988,29135.564
54989,23784.45
54990,27725.988
54991,29081.432
54992,38470.727
54993,23540.008
54994,21120.982
54995,27908.959
54996,23354.438
54997,18818.082
54998,28037.492
54999,24320.316
55000,26287.04
55001,22927.812
55002,23665.477
55003,29059.422
55004,16091.826
55005,70860.125
55006,20794.531
55007,23460.898
55008,33926.582
55009,21497.498
55010,25684.582
55011,24715.836
55012,42763.82
55013,23226.488
55014,27571.0
55015,27460.367
55016,32416.889
55017,27019.19
55018,23939.082
55019,24522.379
55020,20573.229
55021,32292.908
55022,27869.232
55023,22731.742
55024,13607.733
55025,23227.977
55026,28289.781
55027,35422.227
55028,17346.812
55029,26913.047
55030,25078.66
55031,14261.936
55032,21565.414
55033,46098.613
55034,40226.477
55035,27321.191
55036,22953.98
55037,35909.22
55038,41320.348
55039,38992.92
55040,28723.36
55041,27571.0
55042,31536.754
55043,21803.145
55044,36677.133
55045,18799.412
55046,22129.738
55047,14206.795
55048,26214.67
55049,44725.36
55050,54884.89
55051,24156.604
55052,20315.494
55053,21658.918
55054,30189.633
55055,27675.246
55056,18411.398
55057,25946.426
55058,24701.113
55059,50096.258
55060,14510.373
55061,30053.574
55062,20118.43
55063,24439.475
55064,31910.484
55065,30680.863
55066,31260.316
55067,33239.63
55068,40911.75
55069,30367.47
55070,24419.143
55071,39128.902
55072,20753.91
55073,37100.53
55074,38584.85
55075,75422.85
55076,86758.484
55077,23803.553
55078,30201.805
55079,22199.203
55080,22652.773
55081,31529.328
55082,25715.11
55083,39388.336
55084,32206.457
55085,22178.818
55086,21714.938
55087,22224.465
55088,122045.08
55089,24915.885
55090,18182.943
55091,63644.203
55092,21777.1
55093,28808.027
55094,22985.48
55095,46249.016
55096,23235.225
55097,28386.04
55098,40957.9
55099,35637.277
55100,36063.926
55101,79793.03
55102,38797.18
55103,62594.742
55104,17281.916
55105,31445.602
55106,24147.77
55107,41711.125
55108,30497.908
55109,19796.07
55110,43171.242
55111,19928.219
55112,37000.18
55113,49451.78
55114,20168.512
55115,23041.033
55116,29617.379
55117,23458.268
55118,63744.367
55119,128073.34
55120,34609.258
55121,29194.771
55122,24385.355
55123,92126.75
55124,72398.93
55125,51724.35
55126,33576.66
55127,18389.045
55128,22049.838
55129,31871.691
55130,22471.062
55131,21466.387
55132,26690.318
55133,28482.371
55134,31202.426
55135,25215.178
55136,21803.145
55137,70051.83
55138,37225.496
55139,19431.215
55140,12908.715
55141,62502.344
55142,19627.395
55143,33844.617
55144,26447.508
55145,30816.37
55146,38333.53
55147,21616.846
55148,20233.793
55149,52941.984
55150,29057.379
55151,51426.734
55152,33564.78
55153,60001.812
55154,21465.855
55155,73709.26
55156,32288.453
55157,24199.484
55158,27103.262
55159,29057.379
55160,13404.668
55161,71008.19
55162,29334.297
55163,83168.89
55164,22088.072
55165,27404.207
55166,72920.57
55167,21906.398
55168,22758.8
55169,24430.242
55170,26921.729
55171,22247.078
55172,27266.879
55173,22008.238
55174,14936.096
55175,33887.2
55176,50722.07
55177,69901.0
55178,24630.28
55179,26444.336
55180,26420.613
55181,26409.24
55182,31256.18
55183,43216.344
55184,29521.387
55185,27527.281
55186,41869.75
55187,80525.59
55188,41757.133
55189,37298.543
55190,28512.973
55191,30342.871
55192,24476.578
55193,18077.258
55194,13147.582
55195,25311.188
55196,34023.31
55197,23417.027
55198,53335.22
55199,43930.055
55200,22412.436
55201,30781.516
55202,31504.246
55203,27643.145
55204,39048.586
55205,50783.57
55206,48803.938
55207,26862.156
55208,30072.559
55209,45692.297
55210,28234.396
55211,24362.3
55212,66518.89
55213,61213.04
55214,22512.893
55215,21513.8
55216,19629.604
55217,22037.621
55218,33355.56
55219,50814.805
55220,41140.4
55221,26454.383
55222,35654.617
55223,36589.805
55224,29184.967
55225,69124.59
55226,15532.637
55227,31330.902
55228,55221.074
55229,28109.035
55230,65848.75
55231,34955.37
55232,27446.82
55233,89801.484
55234,30520.71
55235,55942.65
55236,21751.725
55237,19225.723
55238,22097.555
55239,23732.984
55240,27716.172
55241,21995.309
55242,51441.805
55243,26743.355
55244,28205.45
55245,21170.84
55246,30244.135
55247,23260.148
55248,25906.252
55249,26356.2
55250,25136.648
55251,73667.8
55252,20572.53
55253,22621.152
55254,20033.79
55255,23014.393
55256,18963.988
55257,35674.25
55258,29935.559
55259,13286.994
55260,23942.871
55261,26487.488
55262,38828.562
55263,33002.414
55264,39878.844
55265,24404.596
55266,38591.023
55267,19511.463
55268,81763.11
55269,43694.926
55270,22088.072
55271,31938.797
55272,22088.072
55273,25868.666
55274,87521.234
55275,21734.748
55276,64895.4
55277,20396.945
55278,22545.324
55279,26249.355
55280,19676.492
55281,19296.25
55282,32828.3
55283,33023.258
55284,18461.898
55285,34984.758
55286,35288.23
55287,123953.95
55288,40465.664
55289,68052.68
55290,45017.75
55291,28599.09
55292,38967.613
55293,21803.145
55294,15053.211
55295,26772.715
55296,33493.273
55297,20757.395
55298,40296.22
55299,36932.875
55300,26915.69
55301,25530.37
55302,29721.605
55303,30116.348
55304,29630.156
55305,35176.613
55306,28978.691
55307,25446.371
55308,23491.164
55309,30384.332
55310,27955.268
55311,39574.95
55312,14369.937
55313,21950.105
55314,54672.992
55315,22088.072
55316,31976.418
55317,39618.863
55318,54566.773
55319,13275.852
55320,25113.22
55321,36039.34
55322,88054.805
55323,32186.066
55324,29057.379
55325,35298.08
55326,37149.645
55327,23814.062
55328,34973.895
55329,29430.156
55330,13477.914
55331,28384.035
55332,22088.072
55333,23038.445
55334,29023.855
55335,22527.742
55336,37537.297
55337,26700.756
55338,28152.383
55339,23485.434
55340,34862.855
55341,51116.066
55342,36576.56
55343,19487.682
55344,20346.176
55345,58023.266
55346,21120.982
55347,31868.244
55348,32565.633
55349,33324.727
55350,50851.79
55351,37872.547
55352,38984.008
55353,27077.498
55354,26980.799
55355,27436.252
55356,17206.555
55357,23898.855
55358,31260.316
55359,32535.81
55360,48849.086
55361,29007.338
55362,28121.264
55363,23264.21
55364,21924.938
55365,21365.547
55366,21174.04
55367,25295.61
55368,21866.371
55369,22286.66
55370,14037.342
55371,35762.18
55372,17441.719
55373,21922.348
55374,21435.2
55375,20792.0
55376,27432.236
55377,31946.078
55378,21120.982
55379,22680.928
55380,29533.004
55381,29057.379
55382,27346.742
55383,26320.555
55384,68838.19
55385,28069.34
55386,27690.25
55387,83398.91
55388,13262.718
55389,26409.24
55390,27727.668
55391,51205.023
55392,25398.596
55393,41801.6
55394,22458.195
55395,22785.457
55396,45715.363
55397,27911.18
55398,27144.393
55399,18733.35
55400,30573.613
55401,41411.438
55402,26887.088
55403,28652.766
55404,30959.188
55405,18872.7
55406,24328.32
55407,28761.781
55408,23095.85
55409,23510.52
55410,104635.9
55411,22412.436
55412,29232.219
55413,21333.93
55414,25508.594
55415,38374.047
55416,21382.8
55417,22802.656
55418,19687.11
55419,30492.664
55420,44059.312
55421,30388.137
55422,22196.47
55423,30300.172
55424,21659.418
55425,33823.22
55426,23994.127
55427,19641.242
55428,23175.012
55429,21934.24
55430,29915.617
55431,46192.055
55432,44114.598
55433,15231.404
55434,20297.621
55435,41407.535
55436,27921.79
55437,22879.4
55438,53571.58
55439,41993.99
55440,32268.293
55441,57380.062
55442,44436.883
55443,20486.312
55444,20607.525
55445,46657.836
55446,27319.195
55447,72922.14
55448,21120.982
55449,27987.104
55450,74483.16
55451,44020.44
55452,38944.875
55453,21692.617
55454,24568.184
55455,28883.338
55456,31898.95
55457,27022.242
55458,13619.695
55459,19586.512
55460,13303.986
55461,24691.863
55462,70363.09
55463,33646.145
55464,77934.055
55465,21395.25
55466,34742.176
55467,20367.172
55468,29227.72
55469,24317.016
55470,29568.05
55471,24740.729
